#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HTT	PRKN	9606.ENSP00000347184	9606.ENSP00000355865	0	0	0	0	0	0	0	0.817	0.817
HTT	MTOR	9606.ENSP00000347184	9606.ENSP00000354558	0	0	0	0	0.453	0.314	0	0.554	0.818
HTT	PRNP	9606.ENSP00000347184	9606.ENSP00000399376	0	0	0	0	0.067	0.340	0	0.761	0.840
HTT	VCP	9606.ENSP00000347184	9606.ENSP00000351777	0.041	0	0	0	0.059	0.807	0	0.500	0.901
HTT	SQSTM1	9606.ENSP00000347184	9606.ENSP00000374455	0	0	0	0	0	0.661	0	0.772	0.919
HTT	SNCA	9606.ENSP00000347184	9606.ENSP00000500990	0	0	0	0	0.057	0.422	0	0.982	0.989
HTT	ZDHHC17	9606.ENSP00000347184	9606.ENSP00000403397	0	0	0	0	0.049	0.711	0	0.986	0.995
IGF1	PPARGC1A	9606.ENSP00000376637	9606.ENSP00000264867	0	0	0	0	0	0	0	0.764	0.764
IGF1	TP53	9606.ENSP00000376637	9606.ENSP00000269305	0	0	0	0	0	0	0	0.720	0.720
IGF1	NTRK2	9606.ENSP00000376637	9606.ENSP00000277120	0	0	0	0	0.062	0.063	0.650	0.686	0.890
IGF1	MTOR	9606.ENSP00000376637	9606.ENSP00000354558	0	0	0	0	0	0	0	0.781	0.781
ITPR1	SIGMAR1	9606.ENSP00000306253	9606.ENSP00000277010	0	0	0	0	0.063	0	0	0.937	0.938
ITPR1	PARK7	9606.ENSP00000306253	9606.ENSP00000340278	0	0	0	0	0.047	0.048	0	0.758	0.761
ITPR1	PSEN1	9606.ENSP00000306253	9606.ENSP00000326366	0	0	0	0	0.042	0.071	0.900	0.407	0.940
ITPR1	PSEN2	9606.ENSP00000306253	9606.ENSP00000355747	0	0	0	0	0	0.071	0.900	0.552	0.954
JPH3	VPS13A	9606.ENSP00000284262	9606.ENSP00000353422	0	0	0	0	0	0	0	0.827	0.827
LRRK2	TARDBP	9606.ENSP00000298910	9606.ENSP00000240185	0	0	0	0	0.087	0.314	0	0.698	0.794
LRRK2	TP53	9606.ENSP00000298910	9606.ENSP00000269305	0	0	0	0	0.051	0.625	0	0.325	0.738
LRRK2	SLC6A3	9606.ENSP00000298910	9606.ENSP00000270349	0	0	0	0	0	0	0	0.749	0.749
LRRK2	UCHL1	9606.ENSP00000298910	9606.ENSP00000284440	0	0	0	0	0	0.306	0	0.784	0.844
LRRK2	SQSTM1	9606.ENSP00000298910	9606.ENSP00000374455	0	0	0	0	0.052	0.539	0	0.603	0.811
LRRK2	VPS35	9606.ENSP00000298910	9606.ENSP00000299138	0	0	0	0	0	0.331	0	0.862	0.904
LRRK2	MAPT	9606.ENSP00000298910	9606.ENSP00000340820	0	0	0	0	0	0.628	0	0.826	0.932
LRRK2	PINK1	9606.ENSP00000298910	9606.ENSP00000364204	0	0	0	0	0.048	0.046	0	0.954	0.955
LRRK2	SNCA	9606.ENSP00000298910	9606.ENSP00000500990	0	0	0	0	0.071	0.512	0	0.973	0.986
LRRK2	PRKN	9606.ENSP00000298910	9606.ENSP00000355865	0	0	0	0	0.066	0.299	0	0.981	0.986
LRRK2	PARK7	9606.ENSP00000298910	9606.ENSP00000340278	0	0	0	0	0	0.294	0	0.984	0.988
MAPT	TARDBP	9606.ENSP00000340820	9606.ENSP00000240185	0	0	0	0	0	0.049	0	0.970	0.970
MAPT	TUBA4A	9606.ENSP00000340820	9606.ENSP00000248437	0	0	0	0	0	0.735	0.900	0.351	0.981
MAPT	UCHL1	9606.ENSP00000340820	9606.ENSP00000284440	0	0	0	0	0.087	0.095	0	0.690	0.721
MAPT	PSEN1	9606.ENSP00000340820	9606.ENSP00000326366	0	0	0	0	0	0.287	0	0.933	0.950
MAPT	PARK7	9606.ENSP00000340820	9606.ENSP00000340278	0	0	0	0	0	0	0	0.772	0.772
MAPT	VCP	9606.ENSP00000340820	9606.ENSP00000351777	0	0	0	0	0	0.095	0	0.696	0.713
MAPT	TREM2	9606.ENSP00000340820	9606.ENSP00000362205	0	0	0.231	0	0	0	0	0.668	0.733
MAPT	PINK1	9606.ENSP00000340820	9606.ENSP00000364204	0	0	0	0	0.060	0	0	0.751	0.756
MAPT	NEFL	9606.ENSP00000340820	9606.ENSP00000482169	0	0	0	0	0.128	0.108	0	0.761	0.797
MAPT	SQSTM1	9606.ENSP00000340820	9606.ENSP00000374455	0	0	0	0	0	0.510	0	0.683	0.838
MAPT	PSEN2	9606.ENSP00000340820	9606.ENSP00000355747	0	0	0	0	0.044	0	0	0.883	0.883
MAPT	PRNP	9606.ENSP00000340820	9606.ENSP00000399376	0	0	0	0	0	0.333	0	0.833	0.884
MAPT	PRKN	9606.ENSP00000340820	9606.ENSP00000355865	0	0	0	0	0.074	0.623	0	0.789	0.920
MAPT	SNCA	9606.ENSP00000340820	9606.ENSP00000500990	0	0	0	0	0.079	0.817	0	0.970	0.994
MTOR	PPARGC1A	9606.ENSP00000354558	9606.ENSP00000264867	0	0	0	0	0	0.068	0	0.694	0.703
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.466	0	0.773	0.874
MTOR	PRKN	9606.ENSP00000354558	9606.ENSP00000355865	0	0	0	0	0	0.625	0	0.441	0.781
MTOR	SQSTM1	9606.ENSP00000354558	9606.ENSP00000374455	0	0	0	0	0.042	0.735	0	0.832	0.953
NEFL	TARDBP	9606.ENSP00000482169	9606.ENSP00000240185	0	0	0	0	0.056	0.073	0	0.781	0.791
NEFL	SOD1	9606.ENSP00000482169	9606.ENSP00000270142	0	0	0	0	0.042	0.045	0.900	0.775	0.976
NOTCH3	TP53	9606.ENSP00000263388	9606.ENSP00000269305	0	0	0	0	0	0.045	0	0.709	0.710
NOTCH3	PSEN1	9606.ENSP00000263388	9606.ENSP00000326366	0	0	0	0	0	0.131	0.650	0.479	0.827
NOTCH3	PSEN2	9606.ENSP00000263388	9606.ENSP00000355747	0	0	0	0	0	0.131	0.650	0.670	0.891
NPC1	NPC2	9606.ENSP00000269228	9606.ENSP00000451206	0	0	0	0	0.066	0.959	0.900	0.997	0.999
PANK2	PLA2G6	9606.ENSP00000313377	9606.ENSP00000333142	0	0	0	0	0.049	0	0	0.958	0.958
PARK7	TP53	9606.ENSP00000340278	9606.ENSP00000269305	0	0	0	0	0	0.516	0	0.631	0.814
PARK7	SOD1	9606.ENSP00000340278	9606.ENSP00000270142	0.055	0	0	0	0.815	0.643	0.792	0.819	0.997
PARK7	UCHL1	9606.ENSP00000340278	9606.ENSP00000284440	0	0	0	0	0.060	0.162	0	0.822	0.848
PARK7	VPS35	9606.ENSP00000340278	9606.ENSP00000299138	0	0	0	0	0.109	0	0	0.831	0.843
PARK7	PLA2G6	9606.ENSP00000340278	9606.ENSP00000333142	0.061	0	0	0	0	0	0	0.811	0.815
PARK7	SQSTM1	9606.ENSP00000340278	9606.ENSP00000374455	0	0	0	0	0.054	0.292	0	0.640	0.737
PARK7	VCP	9606.ENSP00000340278	9606.ENSP00000351777	0	0	0	0	0.111	0.248	0.500	0.399	0.772
PARK7	SNCA	9606.ENSP00000340278	9606.ENSP00000500990	0	0	0	0	0	0.631	0	0.985	0.994
PARK7	PINK1	9606.ENSP00000340278	9606.ENSP00000364204	0	0	0	0	0	0.527	0	0.999	0.999
PARK7	PRKN	9606.ENSP00000340278	9606.ENSP00000355865	0	0	0	0	0	0.735	0.500	0.996	0.999
PINK1	PPARGC1A	9606.ENSP00000364204	9606.ENSP00000264867	0	0	0	0	0.042	0	0	0.759	0.760
PINK1	UCHL1	9606.ENSP00000364204	9606.ENSP00000284440	0	0	0	0	0.042	0	0	0.788	0.788
PINK1	VPS35	9606.ENSP00000364204	9606.ENSP00000299138	0	0	0	0	0.042	0.088	0	0.846	0.854
PINK1	PLA2G6	9606.ENSP00000364204	9606.ENSP00000333142	0	0	0	0	0	0	0	0.800	0.800
PINK1	VCP	9606.ENSP00000364204	9606.ENSP00000351777	0	0	0	0	0.044	0.340	0	0.672	0.775
PINK1	PRKN	9606.ENSP00000364204	9606.ENSP00000355865	0	0	0	0	0	0.979	0.900	0.999	0.999
PINK1	SNCA	9606.ENSP00000364204	9606.ENSP00000500990	0	0	0	0	0.128	0.518	0	0.947	0.975
PINK1	SQSTM1	9606.ENSP00000364204	9606.ENSP00000374455	0	0	0	0	0.063	0.385	0.500	0.937	0.979
PLA2G6	SPG11	9606.ENSP00000333142	9606.ENSP00000261866	0	0	0	0	0.049	0	0	0.714	0.716
PLA2G6	UCHL1	9606.ENSP00000333142	9606.ENSP00000284440	0	0	0	0	0	0	0	0.704	0.704
PLA2G6	VPS35	9606.ENSP00000333142	9606.ENSP00000299138	0	0	0	0	0.074	0.095	0	0.750	0.773
PNKD	PRRT2	9606.ENSP00000273077	9606.ENSP00000456226	0	0	0	0	0	0	0	0.963	0.963
PPARGC1A	SLC2A1	9606.ENSP00000264867	9606.ENSP00000416293	0	0	0	0	0	0	0	0.724	0.724
PPARGC1A	TP53	9606.ENSP00000264867	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.847	0.887
PPARGC1A	SOD1	9606.ENSP00000264867	9606.ENSP00000270142	0	0	0	0	0	0	0.900	0.598	0.958
PRKN	TARDBP	9606.ENSP00000355865	9606.ENSP00000240185	0	0	0	0	0	0.601	0.900	0.644	0.984
PRKN	UBE2K	9606.ENSP00000355865	9606.ENSP00000261427	0	0	0	0	0	0.331	0	0.665	0.766
PRKN	TP53	9606.ENSP00000355865	9606.ENSP00000269305	0	0	0	0	0	0.338	0	0.653	0.760
PRKN	SLC6A3	9606.ENSP00000355865	9606.ENSP00000270349	0	0	0	0	0	0.305	0	0.778	0.839
PRKN	UCHL1	9606.ENSP00000355865	9606.ENSP00000284440	0	0	0	0	0	0.563	0	0.913	0.960
PRKN	VPS35	9606.ENSP00000355865	9606.ENSP00000299138	0	0	0	0	0	0.359	0	0.898	0.932
PRKN	PSEN1	9606.ENSP00000355865	9606.ENSP00000326366	0	0	0	0	0	0	0	0.759	0.759
PRKN	VCP	9606.ENSP00000355865	9606.ENSP00000351777	0	0	0	0	0	0.753	0.500	0.463	0.928
PRKN	TH	9606.ENSP00000355865	9606.ENSP00000370571	0	0	0	0	0	0	0	0.764	0.764
PRKN	SQSTM1	9606.ENSP00000355865	9606.ENSP00000374455	0	0	0	0	0	0.775	0.500	0.900	0.987
PRKN	SNCA	9606.ENSP00000355865	9606.ENSP00000500990	0	0	0	0	0	0.832	0.900	0.999	0.999
PRNP	TARDBP	9606.ENSP00000399376	9606.ENSP00000240185	0	0	0	0	0.058	0.073	0	0.874	0.880
PRNP	SOD1	9606.ENSP00000399376	9606.ENSP00000270142	0	0	0	0	0.073	0.045	0	0.730	0.740
PRNP	PSEN1	9606.ENSP00000399376	9606.ENSP00000326366	0	0	0	0	0.044	0.094	0	0.811	0.822
PRNP	PSEN2	9606.ENSP00000399376	9606.ENSP00000355747	0	0	0	0	0	0.094	0	0.757	0.771
PRNP	SNCA	9606.ENSP00000399376	9606.ENSP00000500990	0	0	0	0	0.056	0	0	0.983	0.984
PSEN1	TARDBP	9606.ENSP00000326366	9606.ENSP00000240185	0	0	0	0	0.067	0	0	0.693	0.702
PSEN1	SORL1	9606.ENSP00000326366	9606.ENSP00000260197	0	0	0	0	0.064	0	0	0.778	0.784
PSEN1	UBQLN2	9606.ENSP00000326366	9606.ENSP00000345195	0	0	0	0	0.104	0.105	0	0.655	0.700
PSEN1	TREM2	9606.ENSP00000326366	9606.ENSP00000362205	0	0	0	0	0.042	0.292	0	0.800	0.853
PSEN1	SNCA	9606.ENSP00000326366	9606.ENSP00000500990	0	0	0	0	0	0	0	0.865	0.865
PSEN1	PSEN2	9606.ENSP00000326366	9606.ENSP00000355747	0	0	0.058	0.965	0.049	0.994	0.900	0.983	0.999
PSEN2	SORL1	9606.ENSP00000355747	9606.ENSP00000260197	0	0	0	0	0	0	0	0.778	0.778
PSEN2	TREM2	9606.ENSP00000355747	9606.ENSP00000362205	0	0	0	0	0.042	0	0	0.752	0.752
SGCE	THAP1	9606.ENSP00000496268	9606.ENSP00000254250	0	0	0	0	0.044	0	0	0.852	0.852
SGCE	TOR1A	9606.ENSP00000496268	9606.ENSP00000345719	0	0	0	0	0	0	0	0.939	0.939
SLC18A2	SLC6A4	9606.ENSP00000496339	9606.ENSP00000261707	0	0	0	0	0.085	0	0	0.880	0.886
SLC18A2	SLC6A3	9606.ENSP00000496339	9606.ENSP00000270349	0	0	0	0	0.140	0.296	0	0.949	0.966
SLC18A2	TH	9606.ENSP00000496339	9606.ENSP00000370571	0	0	0	0	0	0.095	0	0.964	0.966
SLC18A2	SNCA	9606.ENSP00000496339	9606.ENSP00000500990	0	0	0	0	0.044	0	0.900	0.805	0.979
SLC2A1	TP53	9606.ENSP00000416293	9606.ENSP00000269305	0	0	0	0	0	0.231	0.900	0.610	0.967
SLC6A3	TH	9606.ENSP00000270349	9606.ENSP00000370571	0	0	0	0	0.147	0	0	0.944	0.950
SLC6A3	SNCA	9606.ENSP00000270349	9606.ENSP00000500990	0	0	0	0	0.058	0.829	0	0.980	0.996
SNCA	TARDBP	9606.ENSP00000500990	9606.ENSP00000240185	0	0	0	0	0	0.063	0	0.994	0.994
SNCA	SOD1	9606.ENSP00000500990	9606.ENSP00000270142	0	0	0	0	0.053	0.292	0	0.859	0.897
SNCA	UCHL1	9606.ENSP00000500990	9606.ENSP00000284440	0	0	0	0	0.089	0.292	0	0.940	0.957
SNCA	VPS35	9606.ENSP00000500990	9606.ENSP00000299138	0	0	0	0	0	0	0	0.778	0.778
SNCA	TOR1A	9606.ENSP00000500990	9606.ENSP00000345719	0	0	0	0	0	0.322	0	0.715	0.798
SNCA	TH	9606.ENSP00000500990	9606.ENSP00000370571	0	0	0	0	0	0.095	0.900	0.975	0.997
SNCA	SQSTM1	9606.ENSP00000500990	9606.ENSP00000374455	0	0	0	0	0.042	0.611	0	0.727	0.889
SOD1	TARDBP	9606.ENSP00000270142	9606.ENSP00000240185	0	0	0	0	0.077	0	0	0.989	0.989
SOD1	VCP	9606.ENSP00000270142	9606.ENSP00000351777	0	0	0	0	0.055	0.161	0	0.735	0.772
SOD1	UBQLN2	9606.ENSP00000270142	9606.ENSP00000345195	0	0	0	0	0.060	0.061	0	0.844	0.851
SOD1	SQSTM1	9606.ENSP00000270142	9606.ENSP00000374455	0	0	0	0	0.053	0.251	0	0.884	0.910
SORL1	TREM2	9606.ENSP00000260197	9606.ENSP00000362205	0	0	0	0	0.068	0	0	0.719	0.727
SORL1	VPS35	9606.ENSP00000260197	9606.ENSP00000299138	0	0	0	0	0.054	0.412	0	0.796	0.877
SPR	TH	9606.ENSP00000234454	9606.ENSP00000370571	0	0	0	0	0.055	0	0.913	0.653	0.969
SQSTM1	TARDBP	9606.ENSP00000374455	9606.ENSP00000240185	0	0	0	0	0.042	0.469	0	0.910	0.950
SQSTM1	TP53	9606.ENSP00000374455	9606.ENSP00000269305	0	0	0	0	0	0.776	0	0.579	0.901
SQSTM1	UBQLN2	9606.ENSP00000374455	9606.ENSP00000345195	0	0	0	0	0.067	0.252	0	0.729	0.794
SQSTM1	VCP	9606.ENSP00000374455	9606.ENSP00000351777	0	0	0	0	0.101	0.329	0	0.824	0.884
TAF1	TBP	9606.ENSP00000406549	9606.ENSP00000230354	0	0	0	0	0.049	0.999	0.900	0.998	0.999
TAF1	TP53	9606.ENSP00000406549	9606.ENSP00000269305	0	0	0	0	0.042	0.510	0.400	0.886	0.963
TARDBP	VCP	9606.ENSP00000240185	9606.ENSP00000351777	0	0	0	0	0.154	0.379	0	0.938	0.964
TARDBP	UBQLN2	9606.ENSP00000240185	9606.ENSP00000345195	0	0	0	0	0.111	0.420	0	0.943	0.968
TBP	TP53	9606.ENSP00000230354	9606.ENSP00000269305	0	0	0	0	0.095	0.867	0.400	0.972	0.997
TGM2	TOR1A	9606.ENSP00000355330	9606.ENSP00000345719	0	0	0	0	0.042	0.069	0	0.925	0.927
THAP1	TOR1A	9606.ENSP00000254250	9606.ENSP00000345719	0	0	0	0	0.049	0.292	0	0.958	0.969
TP53	UBE2K	9606.ENSP00000269305	9606.ENSP00000261427	0	0	0	0	0.043	0.306	0	0.658	0.753
TP53	VCP	9606.ENSP00000269305	9606.ENSP00000351777	0	0	0	0	0	0.590	0	0.320	0.709
TP53	UCHL1	9606.ENSP00000269305	9606.ENSP00000284440	0	0	0	0	0	0.656	0	0.431	0.795
TP53	UBE3A	9606.ENSP00000269305	9606.ENSP00000497594	0	0	0	0	0	0.923	0.900	0.993	0.999
TREM2	TYROBP	9606.ENSP00000362205	9606.ENSP00000262629	0	0	0	0	0.310	0.591	0.800	0.999	0.999
UBE2K	UBE3A	9606.ENSP00000261427	9606.ENSP00000497594	0	0	0	0	0.131	0.049	0	0.912	0.921
UBE3A	UBQLN2	9606.ENSP00000497594	9606.ENSP00000345195	0	0	0	0	0.054	0.578	0	0.809	0.917
UBQLN2	VCP	9606.ENSP00000345195	9606.ENSP00000351777	0	0	0	0	0.119	0.283	0	0.910	0.938
VPS13A	XK	9606.ENSP00000353422	9606.ENSP00000367879	0	0	0	0	0.078	0	0	0.952	0.954
